"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
9.466099918E1,-2.166752517E-1,2.463633537E0,9.991003990E0,1.029255066E1
9.467101918E1,-1.903390288E-1,2.516305923E0,9.601945877E0,9.928010328E0
9.468090618E1,-1.352723986E-1,2.351106167E0,9.700108528E0,9.981888814E0
9.469098018E1,-8.140286058E-2,2.476801634E0,9.944316864E0,1.024844430E1
9.470105418E1,-2.489969730E-1,2.524685621E0,9.670180321E0,9.997420888E0
9.471093418E1,-5.626374111E-2,2.300827742E0,9.570821762E0,9.843658015E0
9.472095318E1,-2.513911724E-1,2.339135170E0,9.623494148E0,9.906886014E0
9.473119318E1,-1.316810995E-1,2.669534922E0,1.004966164E1,1.039901224E1
9.474139918E1,-5.506663769E-2,2.361880064E0,9.583989143E0,9.870884341E0
9.475123418E1,-3.040636182E-1,2.401384354E0,9.680954933E0,9.978977398E0
9.476092118E1,-1.233013868E-1,2.717418909E0,1.010113716E1,1.046100094E1
9.477132118E1,-1.412578970E-1,2.278082848E0,9.275136948E0,9.551846976E0
9.478147918E1,-2.226607651E-1,2.470816135E0,9.836577415E0,1.014459292E1
9.479119018E1,-1.436521020E-2,2.483984232E0,9.767146111E0,1.007807160E1
9.480111218E1,-2.609679997E-1,2.397793055E0,9.455899239E0,9.758665187E0
9.481098818E1,-1.580173075E-1,2.500743628E0,9.999382973E0,1.030855703E1
9.482093318E1,-1.987187415E-1,2.419340849E0,9.811438560E0,1.010727589E1
9.483122318E1,-2.849099934E-1,2.334346771E0,9.659406662E0,9.941553481E0
9.484102818E1,-3.591302549E-3,2.585737944E0,1.011909389E1,1.044423836E1
9.485106618E1,-1.185129806E-1,2.333149672E0,9.340977669E0,9.628680934E0
9.486092018E1,-2.729389966E-1,2.480392933E0,9.866505623E0,1.017716945E1
9.487110218E1,-7.900865376E-2,2.444479942E0,9.885659218E0,1.018371164E1
9.488098718E1,-2.142810524E-1,2.389413357E0,9.506177902E0,9.804214954E0
9.489111118E1,-2.094926536E-1,2.567781210E0,1.003409958E1,1.035956282E1
9.490091818E1,3.112462163E-2,2.382230759E0,9.538499832E0,9.831529442E0
9.491089018E1,-2.729389966E-1,2.541445017E0,9.797073364E0,1.012502271E1
9.492117118E1,-2.561795712E-1,2.309207439E0,9.840168953E0,1.011073647E1
9.493110318E1,-1.328781992E-1,2.537853718E0,9.709685326E0,1.003674983E1
9.494089718E1,-1.197100878E-1,2.400187254E0,9.661801338E0,9.956185738E0
9.495128918E1,-1.221042871E-1,2.428917646E0,9.864110947E0,1.015948991E1
9.496085118E1,-2.585737705E-1,2.519897223E0,9.715670586E0,1.004046798E1
9.497102218E1,3.232172132E-2,2.385822058E0,9.599552155E0,9.891642591E0
9.498107918E1,-1.687912196E-1,2.434903145E0,9.794678688E0,1.009420499E1
9.499106518E1,-2.992752194E-1,2.359485865E0,9.904812813E0,1.018636619E1
9.500110518E1,-2.633621916E-2,2.582146645E0,9.850942612E0,1.018377362E1
9.501129718E1,-2.214636505E-1,2.292448044E0,9.330204010E0,9.610258636E0
9.502089318E1,-2.861070931E-1,2.580949545E0,1.004846478E1,1.037857419E1
9.503102818E1,2.394201700E-3,2.394201756E0,9.674968719E0,9.966806284E0
9.504091518E1,2.274491638E-2,2.397793055E0,9.507374763E0,9.805106004E0
9.505097818E1,-3.675099611E-1,2.606088638E0,1.007480049E1,1.041289424E1
9.506097018E1,-6.584054977E-2,2.215833664E0,9.609128952E0,9.861521841E0
9.507097018E1,-2.801215947E-1,2.613271236E0,9.765948296E0,1.011342676E1
9.508100818E1,-1.209071875E-1,2.284068346E0,9.727641106E0,9.992926910E0
9.509090518E1,-2.274491638E-2,2.427720547E0,9.713275909E0,1.001209635E1
9.510092718E1,-2.214636505E-1,2.650381327E0,9.788693428E0,1.014357365E1
9.511108018E1,1.795651317E-1,2.494758129E0,9.945513725E0,1.025520868E1
9.512088018E1,-2.442085743E-1,2.375048161E0,9.595960617E0,9.888526268E0
9.513103518E1,-4.548983276E-2,2.612074137E0,1.008796883E1,1.042075408E1
9.514092918E1,-3.004723191E-1,2.209848166E0,9.423578262E0,9.683880410E0
9.515106518E1,-2.035071403E-1,2.602497339E0,1.008677197E1,1.041908711E1
9.516094618E1,6.464344263E-2,2.418143749E0,9.588777542E0,9.889198791E0
9.517135818E1,-3.423708379E-1,2.359485865E0,9.878476143E0,1.016211997E1
9.518094318E1,-1.244984865E-1,2.527079821E0,9.821015358E0,1.014169488E1
9.519090918E1,-1.221042871E-1,2.306813240E0,9.372102737E0,9.652595843E0
9.520097418E1,-2.992752194E-2,2.541445017E0,1.021605873E1,1.052747332E1
9.521088718E1,-2.082955539E-1,2.460042238E0,9.629479408E0,9.940928957E0
9.522084018E1,-1.651999205E-1,2.501940727E0,9.770736694E0,1.008733334E1
9.523114518E1,-1.089361757E-1,2.381033659E0,9.783905029E0,1.007005392E1
9.524108018E1,-1.963245422E-1,2.300827742E0,9.703699112E0,9.974674334E0
9.525091918E1,-1.376665980E-1,2.474407434E0,9.623494148E0,9.937468685E0
9.526093118E1,-8.978256583E-2,2.542642117E0,9.915586472E0,1.023679368E1
9.527092118E1,-2.166752517E-1,2.319981337E0,9.551667213E0,9.831765260E0
9.528087318E1,-6.464344263E-2,2.594117641E0,9.750386238E0,1.008977982E1
9.529092418E1,-3.004723191E-1,2.214636564E0,9.694122314E0,9.948412244E0
9.530094518E1,-6.105214357E-2,2.619256735E0,9.913191795E0,1.025356547E1
9.531092518E1,-6.943184882E-2,2.330755472E0,9.531316757E0,9.812402406E0
9.532115018E1,-2.597708702E-1,2.473210335E0,9.919178009E0,1.022615972E1
9.533105918E1,-1.089361757E-1,2.430114746E0,9.789890289E0,1.008758032E1
9.534091518E1,4.070143029E-2,2.434903145E0,9.690531731E0,9.991837426E0
9.535111618E1,-3.220201433E-1,2.403778553E0,9.630676270E0,9.931353066E0
9.536108418E1,-6.943184882E-2,2.540247917E0,9.868899345E0,1.019082207E1
9.537109118E1,-2.154781483E-2,2.341529369E0,9.806650162E0,1.008234157E1
9.538181118E1,-2.154781483E-2,2.597708941E0,9.953893661E0,1.028730067E1
9.539119018E1,-1.987187415E-1,2.298433542E0,9.360131264E0,9.640246011E0
9.540107918E1,-2.980781198E-1,2.483984232E0,9.958682060E0,1.026812430E1
9.541092518E1,9.576806799E-3,2.467224836E0,9.824606895E0,1.012966884E1
9.542096418E1,-1.364694983E-1,2.322375536E0,9.394847870E0,9.678595898E0
9.543091318E1,-2.681505978E-1,2.377442360E0,9.914389610E0,1.019898320E1
9.544096218E1,-9.816227108E-2,2.608482838E0,9.879673004E0,1.021869645E1
9.545091018E1,-3.471592441E-2,2.214636564E0,9.239224434E0,9.501004602E0
9.546128618E1,-2.561795712E-1,2.649184227E0,9.993397713E0,1.034175047E1
9.547092718E1,-1.532289088E-1,2.217030764E0,9.627084732E0,9.880256320E0
9.548092618E1,-2.035071515E-2,2.626439333E0,9.686940193E0,1.003670305E1
9.549089218E1,-2.992752194E-1,2.170343876E0,9.579200745E0,9.826547975E0
9.550086118E1,-1.472434103E-1,2.579752445E0,1.022084713E1,1.054241525E1
9.551140318E1,2.873042040E-2,2.535459518E0,9.411606789E0,9.747190506E0
9.552093518E1,-3.303998411E-1,2.275688648E0,9.561244011E0,9.833885799E0
9.553104818E1,-2.561795712E-1,2.645592928E0,1.042794514E1,1.076135817E1
9.554097018E1,5.985504016E-3,2.163161278E0,9.020154953E0,9.275909547E0
9.555109518E1,-2.633621991E-1,2.519897223E0,9.879673004E0,1.019937157E1
9.556103118E1,-2.597708702E-1,2.448071241E0,1.005205631E1,1.034912411E1
9.557092018E1,-2.154781483E-2,2.268506050E0,9.249998093E0,9.524129814E0
9.558084218E1,-2.837128937E-1,2.571372509E0,9.944316864E0,1.027530474E1
9.559095118E1,4.189852998E-2,2.365471363E0,9.821015358E0,1.010195788E1
9.560106318E1,-2.849099934E-1,2.524685621E0,9.697713852E0,1.002501198E1
9.561107618E1,-5.267243832E-2,2.324769735E0,9.679757118E0,9.955150756E0
9.562087318E1,-8.020575345E-2,2.342726469E0,9.777919769E0,1.005497465E1
9.563093818E1,-2.789244950E-1,2.409764051E0,9.578003883E0,9.880431167E0
9.564099318E1,-9.935937077E-2,2.464830637E0,9.665391922E0,9.975222472E0
9.565146118E1,-2.466027737E-1,2.642001629E0,9.858125687E0,1.020899738E1
9.566087218E1,-2.334346622E-1,2.442085743E0,9.706093788E0,1.001132015E1
9.567110918E1,-1.412578970E-1,2.450465441E0,9.974244118E0,1.027181972E1
9.568092818E1,-8.978256583E-2,2.378639460E0,9.557653427E0,9.849605354E0
9.569101318E1,-2.753331959E-1,2.473210335E0,9.756371498E0,1.006873192E1
9.570114418E1,-1.699883193E-1,2.302024841E0,9.824606895E0,1.009213134E1
9.571088518E1,-2.513911761E-2,2.577358246E0,9.770736694E0,1.010498407E1
9.572135318E1,-1.508347094E-1,2.373851061E0,9.536105156E0,9.828286805E0
9.573108118E1,-1.807622313E-1,2.606088638E0,9.874884605E0,1.021458364E1
9.574088318E1,-2.873042040E-2,2.170343876E0,9.630676270E0,9.872241052E0
9.575082818E1,-2.932897210E-1,2.486378431E0,9.589975357E0,9.911393641E0
9.576162418E1,-1.197100803E-2,2.437297344E0,1.001374817E1,1.030610082E1
9.577123418E1,-2.873042040E-2,2.404975653E0,9.423578262E0,9.725665046E0
9.578089518E1,-2.609679997E-1,2.421735048E0,9.726444244E0,1.002679523E1
9.579147418E1,-2.118868530E-1,2.454056740E0,9.788693428E0,1.009385009E1
9.580098918E1,-1.616086215E-1,2.398990154E0,9.585186958E0,9.882159690E0
9.581105418E1,-8.499415964E-2,2.450465441E0,9.680954933E0,9.986635735E0
9.582105418E1,-2.190694511E-1,2.513911724E0,9.859322548E0,1.017713047E1
9.583105718E1,-2.885012925E-1,2.292448044E0,9.679757118E0,9.951695780E0
9.584090818E1,-2.035071403E-1,2.430114746E0,9.631873131E0,9.935786473E0
9.585090518E1,-2.070984542E-1,2.426523447E0,9.688137054E0,9.989539799E0
9.586093718E1,-1.053448766E-1,2.357091665E0,9.913191795E0,1.019011041E1
9.587088018E1,-2.274491638E-1,2.370259762E0,9.478644371E0,9.773155252E0
9.588095718E1,-2.633621991E-1,2.582146645E0,9.862914085E0,1.019872125E1
9.589102218E1,2.274491638E-2,2.230198860E0,9.598354340E0,9.854070748E0
9.590104718E1,-1.687912196E-1,2.461239338E0,9.674968719E0,9.984548526E0
9.591103318E1,-1.280897856E-1,2.468421936E0,9.968258858E0,1.027013625E1
9.592103018E1,-2.358288616E-1,2.363077164E0,9.721655846E0,1.000751424E1
9.593110618E1,-1.604115069E-1,2.574964046E0,9.794678688E0,1.012876608E1
9.594110318E1,-1.328781992E-1,2.234987259E0,9.696516991E0,9.951646417E0
9.595087218E1,-3.363853395E-1,2.693476915E0,9.791088104E0,1.016038283E1
9.596102818E1,-1.233013868E-1,2.286462545E0,9.452308655E0,9.725700649E0
9.597134918E1,-3.663128614E-1,2.293645144E0,9.794678688E0,1.006631630E1
9.598083418E1,-3.591302549E-3,2.506729126E0,9.967061996E0,1.027745244E1
9.599113718E1,-1.628057212E-1,2.461239338E0,9.326612473E0,9.647274485E0
9.600099518E1,-2.214636505E-1,2.354697466E0,9.975440979E0,1.025197879E1
9.601090718E1,-1.496376097E-1,2.442085743E0,9.801861763E0,1.010260700E1
9.602103418E1,-8.858546615E-2,2.389413357E0,9.417592049E0,9.716387372E0
9.603117918E1,-1.113303825E-1,2.299630642E0,9.888052940E0,1.015255074E1
9.604089218E1,-2.011129409E-1,2.560598612E0,9.791088104E0,1.012237709E1
9.605104718E1,-1.616086215E-1,2.278082848E0,9.475052834E0,9.746404722E0
9.606092718E1,-6.344634295E-2,2.397793055E0,9.673771858E0,9.966709534E0
9.607116718E1,-2.932897210E-1,2.467224836E0,9.943120003E0,1.024884641E1
9.608097018E1,-1.149216816E-1,2.558204412E0,9.657012939E0,9.990771528E0
9.609115018E1,-3.854664862E-1,2.195482969E0,9.412803650E0,9.673138189E0
9.610103218E1,-1.915361360E-2,2.736572504E0,1.014782429E1,1.051035364E1
9.611105118E1,-3.339911401E-1,2.193088770E0,9.476250648E0,9.732446495E0
9.612112118E1,-1.759738177E-1,2.539050817E0,9.925163269E0,1.024629747E1
9.613102018E1,-1.759738177E-1,2.328361034E0,9.563638687E0,9.844562805E0
9.614092918E1,-6.105214357E-2,2.501940727E0,9.862914085E0,1.017548569E1
9.615091718E1,-2.310404629E-1,2.393004656E0,9.689333916E0,9.983137919E0
9.616101318E1,-3.232172132E-2,2.454056740E0,9.745597839E0,1.004988141E1
9.617104918E1,-7.541735470E-2,2.381033659E0,9.630676270E0,9.920934153E0
9.618106418E1,-2.873041928E-1,2.403778553E0,9.794678688E0,1.008942147E1
9.619090118E1,-5.985504389E-2,2.387019157E0,9.702502251E0,9.991996448E0
9.620095618E1,-1.256955862E-1,2.488772631E0,9.938331604E0,1.024598573E1
9.621102218E1,-6.105214357E-2,2.309207439E0,9.824606895E0,1.009252530E1
9.622091118E1,-1.400607973E-1,2.217030764E0,9.831789017E0,1.007962885E1
9.623093518E1,-9.457096457E-2,2.583343744E0,9.818621635E0,1.015322310E1
9.624109118E1,-1.628057212E-1,2.521094322E0,9.481039047E0,9.811856282E0
9.625086518E1,-1.316810995E-1,2.381033659E0,9.795876503E0,1.008195704E1
9.626095618E1,-1.855506301E-1,2.335543871E0,9.641449928E0,9.922033609E0
9.627093518E1,-2.154781520E-1,2.389413357E0,9.728838921E0,1.002028112E1
9.628099618E1,-2.442085743E-1,2.414552450E0,9.798270226E0,1.009434499E1
9.629113718E1,-3.830722719E-2,2.299630642E0,9.721655846E0,9.990013059E0
9.630118018E1,-1.915361285E-1,2.588132143E0,9.828198433E0,1.016506756E1
9.631101118E1,-2.525882721E-1,2.352303267E0,9.891644478E0,1.017063233E1
9.632091118E1,-1.077390760E-1,2.462436438E0,9.698910713E0,1.000720090E1
9.633087018E1,-2.250549644E-1,2.511517525E0,9.749189377E0,1.007000812E1
9.634094618E1,2.394201700E-3,2.304419041E0,9.667786598E0,9.938634240E0
9.635089718E1,-2.501940727E-1,2.479195833E0,9.805453300E0,1.011711043E1
9.636100418E1,-2.837128937E-1,2.401384354E0,9.672574997E0,9.970248086E0
9.637088018E1,-3.351882473E-2,2.485181332E0,9.785101891E0,1.009581442E1
9.638107318E1,-9.457096457E-2,2.223016262E0,9.780313492E0,1.003021819E1
9.639100918E1,-2.849099934E-1,2.633621931E0,9.971850395E0,1.031770025E1
9.640091418E1,-5.147533491E-2,2.298433542E0,9.662998199E0,9.932722721E0
9.641111818E1,-2.561795712E-1,2.560598612E0,9.827000618E0,1.015835786E1
9.642092818E1,-1.256955862E-1,2.230198860E0,9.597157478E0,9.853680429E0
9.643106418E1,-2.334346622E-1,2.487575531E0,9.822212219E0,1.013500748E1
9.644096918E1,2.274491638E-2,2.404975653E0,9.655815125E0,9.950838705E0
9.645124918E1,-1.663970202E-1,2.446874142E0,9.573215485E0,9.882375005E0
9.646089918E1,-2.310404629E-1,2.449268341E0,1.009754562E1,1.039291695E1
9.647091418E1,1.436521020E-2,2.319981337E0,9.616311073E0,9.892217063E0
9.648097018E1,-2.454056740E-1,2.529474020E0,9.648633003E0,9.977704225E0
9.649097518E1,-9.457096457E-2,2.330755472E0,9.543288231E0,9.824241192E0
9.650114918E1,-2.382230759E-1,2.634819031E0,9.654618263E0,1.001052823E1
9.651091718E1,-1.616086215E-1,2.426523447E0,9.824606895E0,1.012111822E1
9.652104318E1,-1.256955862E-1,2.166752577E0,9.506177902E0,9.750796604E0
9.653118718E1,-3.926490843E-1,2.592920542E0,9.999382973E0,1.033755629E1
9.654107818E1,6.344634295E-2,2.299630642E0,9.902418137E0,1.016613061E1
9.655100518E1,-2.011129409E-1,2.501940727E0,9.776722908E0,1.009378346E1
9.656084618E1,-8.379705995E-2,2.528276920E0,9.822212219E0,1.014273430E1
9.657126918E1,-3.591302410E-2,2.243366957E0,9.824606895E0,1.007754363E1
9.658103818E1,-2.765302956E-1,2.522291422E0,9.612719536E0,9.941971630E0
9.659106818E1,7.182605099E-3,2.489969730E0,9.728838921E0,1.004242538E1
9.660160118E1,-1.029506698E-1,2.419340849E0,9.731232643E0,1.002799570E1
9.661095118E1,-3.483563364E-1,2.296039343E0,9.809044838E0,1.008020384E1
9.662102918E1,-1.867477298E-1,2.531868219E0,9.937133789E0,1.025630827E1
9.663090918E1,-1.280897856E-1,2.324769735E0,9.429563522E0,9.712756022E0
9.664095918E1,-1.568202078E-1,2.358288765E0,1.016578007E1,1.043691539E1
9.665128318E1,-1.699883193E-1,2.658761024E0,9.909601212E0,1.026148636E1
9.666099918E1,-1.244984865E-1,2.297236443E0,9.261969566E0,9.543420529E0
9.667084618E1,-1.604115069E-1,2.369062662E0,9.964667320E0,1.024367046E1
9.668093118E1,-1.484405100E-1,2.576161146E0,9.832986832E0,1.016593679E1
9.669096618E1,-8.738835901E-2,2.206256866E0,9.446322441E0,9.700938808E0
9.670085518E1,-1.604115069E-1,2.537853718E0,9.838972092E0,1.016227362E1
9.671115618E1,-1.927332431E-1,2.306813240E0,9.775525093E0,1.004586603E1
9.672112218E1,-1.544260085E-1,2.458845139E0,9.709685326E0,1.001737271E1
9.673090018E1,-1.029506698E-1,2.359485865E0,9.871294022E0,1.014988759E1
9.674088918E1,-3.711012751E-2,2.616862535E0,9.941922188E0,1.028062077E1
9.675083618E1,-2.896983922E-1,2.296039343E0,9.600749016E0,9.875733061E0
9.676092318E1,-7.781155407E-2,2.364274263E0,9.965864182E0,1.024276800E1
9.677122318E1,-6.344634295E-2,2.324769735E0,9.752780914E0,1.002623136E1
9.678088618E1,-5.985504016E-3,2.487575531E0,9.785101891E0,1.009635018E1
9.679107618E1,-3.962403834E-1,2.373851061E0,9.700108528E0,9.994212363E0
9.680098318E1,-1.077390742E-2,2.412158251E0,9.925163269E0,1.021408290E1
9.681089818E1,-1.640028208E-1,2.503137827E0,9.740809441E0,1.005862637E1
9.682093818E1,-3.196259141E-1,2.276885748E0,9.774328232E0,1.004110860E1
9.683085718E1,-1.616086215E-1,2.483984232E0,9.989806175E0,1.029526699E1
9.684119318E1,-1.592144072E-1,2.196680069E0,9.613917351E0,9.862969096E0
9.685087918E1,-1.927332431E-1,2.741360903E0,9.987412453E0,1.035860093E1
9.686106318E1,-1.197100878E-1,2.218227863E0,9.481039047E0,9.737811190E0
9.687114418E1,-9.576806426E-2,2.566584110E0,1.006043530E1,1.038310569E1
9.688103118E1,-2.477998734E-1,2.349909067E0,9.484629631E0,9.774542273E0
9.689101818E1,2.394201607E-2,2.464830637E0,9.771934509E0,1.007802894E1
9.690091018E1,-3.830722570E-1,2.333149672E0,9.812635422E0,1.009347045E1
9.691086418E1,1.221042871E-1,2.507926226E0,9.892841339E0,1.020651327E1
9.692106718E1,-2.753331959E-1,2.290053844E0,9.421183586E0,9.699425506E0
9.693108218E1,-2.154781520E-1,2.493561029E0,1.002811337E1,1.033573099E1
9.694120418E1,-1.065419763E-1,2.445677042E0,9.949105263E0,1.024584711E1
9.695089218E1,-2.202665508E-1,2.360682964E0,9.561244011E0,9.850823745E0
9.696090218E1,-2.334346622E-1,2.455253839E0,1.017296314E1,1.046766174E1
9.697108818E1,-1.221042871E-1,2.402581453E0,9.495404243E0,9.795407538E0
9.698099418E1,5.746084079E-2,2.312798738E0,9.811438560E0,1.008050923E1
9.699091018E1,-2.789244950E-1,2.531868219E0,9.810241699E0,1.013553145E1
9.700088218E1,-1.616086215E-1,2.379836559E0,9.840168953E0,1.012515009E1
9.701087018E1,-1.807622313E-1,2.340332270E0,9.880870819E0,1.015585734E1
9.702098618E1,-3.830722719E-2,2.511517525E0,9.769539833E0,1.008727398E1
9.703110918E1,-1.580173075E-1,2.348711967E0,9.867702484E0,1.014460298E1
9.704089918E1,-1.651999205E-1,2.492363930E0,9.762357712E0,1.007684460E1
9.705085318E1,-1.029506698E-1,2.628833532E0,1.012507915E1,1.046129019E1
9.706110718E1,-1.675941199E-1,2.149993181E0,9.378087997E0,9.622842249E0
9.707135518E1,-2.729389966E-1,2.742558002E0,1.001015759E1,1.038264778E1
9.708098818E1,-3.950432688E-2,2.282871246E0,9.789890289E0,1.005261228E1
9.709093018E1,-1.089361757E-1,2.214636564E0,9.520543098E0,9.775337492E0
9.710084318E1,-1.244984865E-1,2.624045134E0,1.012029076E1,1.045568734E1
9.711092118E1,-1.053448766E-1,2.322375536E0,9.640253067E0,9.916602486E0
9.712108518E1,-4.010287821E-1,2.393004656E0,9.774328232E0,1.007098743E1
9.713091518E1,-2.154781483E-2,2.513911724E0,9.903614998E0,1.021772022E1
9.714087618E1,-1.711854190E-1,2.214636564E0,9.594763756E0,9.848523295E0
9.715100218E1,-2.346317619E-1,2.594117641E0,9.939528465E0,1.027515083E1
9.716094218E1,-8.619125932E-2,2.238578558E0,9.713275909E0,9.968269247E0
9.717109118E1,-1.951274425E-1,2.603694439E0,9.938331604E0,1.027558925E1
9.718105918E1,-1.999158412E-1,2.209848166E0,9.708487511E0,9.958821467E0
9.719101218E1,-1.137245819E-1,2.565387011E0,9.829395294E0,1.015928913E1
9.720105918E1,-2.214636505E-1,2.342726469E0,9.850942612E0,1.012810366E1
9.721104718E1,-5.746084079E-2,2.357091665E0,9.628282547E0,9.912769929E0
9.722119518E1,-7.302315533E-2,2.516305923E0,9.804255486E0,1.012228005E1
9.723107218E1,-2.801215947E-1,2.360682964E0,9.840168953E0,1.012325132E1
9.724091318E1,-9.696517140E-2,2.382230759E0,9.695320129E0,9.984170373E0
9.725169418E1,-1.843535304E-1,2.322375536E0,9.852140427E0,1.012383748E1
9.726288318E1,-1.843535304E-1,2.322375536E0,9.852140427E0,1.012383748E1
9.727088318E1,-1.316810958E-2,2.370259762E0,9.746794701E0,1.003086794E1
9.728092118E1,-1.975216419E-1,2.391807556E0,9.662998199E0,9.956570312E0
9.729090418E1,-3.447650373E-1,2.525882721E0,1.006881523E1,1.038652909E1
9.730088218E1,-7.541735470E-2,2.371456861E0,9.615114212E0,9.903530519E0
9.731174618E1,-4.848258495E-1,2.431311846E0,1.008796883E1,1.038813980E1
9.732088018E1,-4.848258495E-1,2.431311846E0,1.008796883E1,1.038813980E1
9.733088918E1,-4.788403399E-3,2.584540844E0,9.673771858E0,1.001307826E1
9.734095718E1,-3.363853395E-1,2.182314873E0,9.710882187E0,9.958759268E0
9.735086518E1,-1.029506698E-1,2.573766708E0,1.024718285E1,1.056596565E1
9.736083418E1,-1.221042871E-1,2.580949545E0,9.472659111E0,9.818731112E0
9.737095618E1,-2.777273953E-1,2.152387381E0,9.831789017E0,1.006846459E1
9.738093918E1,-3.591302549E-3,2.430114746E0,1.009036350E1,1.037886825E1
9.739101218E1,-2.094926536E-1,2.443282843E0,9.560047150E0,9.869550128E0
9.740090718E1,-1.161187813E-1,2.655169725E0,9.979032516E0,1.032688239E1
9.741094418E1,-1.544260085E-1,2.116474390E0,9.418789864E0,9.654890664E0
9.742090618E1,-2.669534981E-1,2.487575531E0,9.758766174E0,1.007436417E1
9.743087418E1,-2.154781520E-1,2.400187254E0,9.788693428E0,1.008096467E1
9.744100818E1,-1.915361360E-2,2.354697466E0,9.874884605E0,1.015176403E1
9.745104418E1,-2.082955539E-1,2.505532026E0,9.768342972E0,1.008670423E1
9.746087318E1,-2.418143749E-1,2.274491549E0,9.853337288E0,1.011533695E1
9.747092018E1,-7.781155407E-2,2.467224836E0,1.011191082E1,1.040884208E1
9.748094118E1,-2.561795712E-1,2.409764051E0,9.384073257E0,9.691925591E0
9.749088018E1,-8.379705995E-2,2.366668463E0,9.935936928E0,1.021425397E1
9.750093618E1,-1.125274822E-1,2.381033659E0,9.744400978E0,1.003171641E1
9.751086618E1,-1.819593310E-1,2.579752445E0,9.774328232E0,1.011067378E1
9.752089618E1,-1.975216419E-1,2.274491549E0,9.771934509E0,1.003508997E1
9.753086218E1,-2.753331885E-2,2.553416014E0,9.933543205E0,1.025650876E1
9.754087518E1,-2.657563984E-1,2.240972757E0,9.598354340E0,9.860070557E0
9.755087818E1,-1.137245819E-1,2.603694439E0,1.005085850E1,1.038325164E1
9.756093218E1,-2.154781520E-1,2.178723574E0,9.654618263E0,9.899743484E0
9.757088818E1,-2.394201756E-1,2.539050817E0,9.753977776E0,1.008187401E1
9.758085918E1,-8.978256583E-2,2.416946650E0,1.007001209E1,1.035639105E1
9.759087418E1,-2.501940727E-1,2.233790159E0,9.769539833E0,1.002478549E1
